id,radius1,lambda1,lambda2,convexity,sphericity,varCurv,intCurv,b1,b2,muK,IK2,varK
27,2.7624884023e-01,3.5337044157e-01,3.3953384340e-01,9.9987364995e-01,1.0000000000e+00,1.4883679129e-03,1.3335587961e+01,3.5590000000e-01,3.3070000000e-01,1.8632453258e+00,2.5528056127e-02,0.0000000000e+00
28,6.0345114460e-03,3.7782295329e-01,3.3318279130e-01,9.9924346019e-01,9.9898279500e-01,3.1850752640e-03,1.0986363743e+01,3.8250000000e-01,3.3010000000e-01,2.1288107245e+00,7.6173625782e-02,3.5647868615e-01
29,1.9769118916e-01,3.5632091465e-01,3.4104632367e-01,9.9961594302e-01,1.0000000000e+00,1.3977625152e-03,1.1573003606e+01,3.6600000000e-01,3.2570000000e-01,2.0418030190e+00,5.2804673181e-02,4.2627701968e-02
30,3.1190270899e-01,3.5487830371e-01,3.3520155448e-01,9.9973900242e-01,1.0000000000e+00,1.1939840557e-03,1.3127475129e+01,3.5930000000e-01,3.3090000000e-01,1.8629600909e+00,3.3138057856e-02,0.0000000000e+00
31,3.0284059859e-01,3.4140319013e-01,3.3335227761e-01,9.9994840502e-01,1.0000000000e+00,4.1374535968e-04,1.3591437015e+01,3.3850000000e-01,3.3260000000e-01,1.8276612987e+00,1.5736213786e-02,0.0000000000e+00
32,1.9168458315e-01,4.2858554164e-01,2.9937547553e-01,9.9383192766e-01,8.9752541090e-01,1.8327200769e-01,5.6262365729e+00,4.0990000000e-01,3.8280000000e-01,3.0257454406e+00,1.8676346808e-01,5.8253834078e-01
33,2.4913524401e-01,3.5827841778e-01,3.3502070557e-01,9.9949103030e-01,1.0000000000e+00,4.0765424581e-03,1.1974003947e+01,3.6160000000e-01,3.3010000000e-01,1.9864214420e+00,4.0457060812e-02,0.0000000000e+00
34,3.0834327752e-01,3.3806382176e-01,3.3685752466e-01,9.9978686468e-01,1.0000000000e+00,4.6425350754e-04,1.3287804999e+01,3.4660000000e-01,3.2800000000e-01,1.8227995279e+00,1.7593188882e-02,0.0000000000e+00
35,1.8652631297e-01,3.7125897416e-01,3.6284981054e-01,9.9839293584e-01,9.8897560992e-01,8.4249357071e-03,1.0416082046e+01,4.0270000000e-01,3.0050000000e-01,2.0741618211e+00,6.5098554706e-02,2.2533510446e-01
36,2.4211027376e-01,3.5326658850e-01,3.3908994282e-01,9.9959481769e-01,1.0000000000e+00,1.2699316342e-03,1.1967701346e+01,3.6190000000e-01,3.2310000000e-01,2.0475419271e+00,4.3670262046e-02,3.6227508755e-02
37,3.1212951405e-01,3.4379514047e-01,3.3547970346e-01,9.9995131212e-01,1.0000000000e+00,7.9989443765e-04,1.3549758978e+01,3.4750000000e-01,3.2950000000e-01,1.8563063025e+00,2.6331178720e-02,0.0000000000e+00
38,-2.3393188328e-02,4.5971209594e-01,3.8534664636e-01,7.0428711634e-01,6.6301302985e-01,1.3257115512e-01,2.8290318650e+01,4.7230000000e-01,3.2950000000e-01,5.1251861273e+00,3.2260736788e-01,7.5703417462e-01
39,2.8755922460e-01,3.5275433829e-01,3.2716259058e-01,9.9989995478e-01,1.0000000000e+00,5.0333141825e-04,1.3150529812e+01,3.4840000000e-01,3.3480000000e-01,1.9110344072e+00,3.0041994494e-02,0.0000000000e+00
40,2.7467711532e-01,3.4307667420e-01,3.3505742744e-01,1.0000009321e+00,1.0000000000e+00,3.8095604080e-04,1.3214182462e+01,3.4400000000e-01,3.3380000000e-01,1.8675592372e+00,2.4031499184e-02,0.0000000000e+00
41,-1.3297090128e-01,4.0375712424e-01,3.5170398179e-01,9.9674067180e-01,9.5013798854e-01,7.6202059979e-03,7.1059894733e+00,4.2400000000e-01,3.2150000000e-01,2.5889859054e+00,1.1291173079e-01,7.7720082116e-01
42,1.3477667156e-01,3.5306373236e-01,3.2692954296e-01,9.9989425398e-01,1.0000000000e+00,1.3654931774e-03,1.2884776827e+01,3.4880000000e-01,3.3810000000e-01,2.0920214607e+00,5.0376114543e-02,5.3737471320e-02
43,1.5093020565e-01,4.0029091960e-01,3.3904700268e-01,9.9650412481e-01,9.3618646336e-01,1.0847774517e-01,6.8366642152e+00,4.2010000000e-01,3.3040000000e-01,2.5773757251e+00,1.1758880257e-01,5.2288370970e-01
44,2.9555262707e-01,3.4879114575e-01,3.3202819927e-01,9.9989089440e-01,1.0000000000e+00,2.3058597090e-04,1.3755538659e+01,3.5130000000e-01,3.2890000000e-01,1.9126452384e+00,2.9032531162e-02,0.0000000000e+00
45,2.8492748187e-01,3.6425808926e-01,3.5297524817e-01,9.7204229875e-01,9.6969043165e-01,9.5803948338e-03,1.0768416465e+01,3.6740000000e-01,3.1730000000e-01,2.2351191692e+00,5.7448507213e-02,5.7480980558e-01
46,2.3403672902e-01,3.6859922811e-01,3.3862564663e-01,9.9968391105e-01,1.0000000000e+00,4.7015594308e-03,1.1811061095e+01,3.7400000000e-01,3.2810000000e-01,2.0412333835e+00,4.9523788598e-02,2.4030914141e-02
47,1.7059633533e-01,4.0629573544e-01,3.9689507357e-01,8.1895752690e-01,7.9802092700e-01,2.5779842553e-01,2.3809510427e+01,4.4660000000e-01,2.8340000000e-01,5.1566602329e+00,2.9669779057e-01,8.3395725154e-01
48,-1.6601688682e-01,3.8663826292e-01,3.1746529554e-01,9.9769772562e-01,9.8776387258e-01,5.7872125926e-03,9.8341119134e+00,3.7450000000e-01,3.5670000000e-01,2.4269401669e+00,9.3252353798e-02,4.8931288492e-01
49,-3.1505619534e-01,4.7640585291e-01,4.5678294406e-01,4.4750862363e-01,5.0343222019e-01,1.6294386495e+00,2.9901954558e+00,6.3190000000e-01,2.2320000000e-01,3.2256955421e+00,1.1397010201e-01,9.9359980679e-01
50,2.2363479228e-01,4.0582240982e-01,3.5972181739e-01,7.9524913552e-01,7.2754410320e-01,1.4035385988e+00,3.1223740823e+01,4.4430000000e-01,2.9980000000e-01,6.9666134254e+00,3.6065131744e-01,9.3841323512e-01
51,9.0671343654e-02,3.7910856650e-01,3.2057746175e-01,9.9950943489e-01,9.9714981013e-01,9.0904152325e-03,9.8286297445e+00,3.6490000000e-01,3.5270000000e-01,2.2561131544e+00,8.7555104305e-02,4.9257336071e-01
52,3.1614289972e-01,3.4948688460e-01,3.3346242823e-01,9.9998796521e-01,1.0000000000e+00,5.9701544405e-04,1.3549651850e+01,3.5090000000e-01,3.3150000000e-01,1.8643393985e+00,2.5661333032e-02,0.0000000000e+00
53,1.5088113733e-01,3.6960018270e-01,3.3222136550e-01,9.9963264446e-01,1.0000000000e+00,3.2476133682e-03,1.0488588068e+01,3.6140000000e-01,3.3760000000e-01,2.1525250631e+00,7.0331486627e-02,2.9404661273e-01
54,2.4321129658e-01,3.4807922976e-01,3.2894800396e-01,9.9986541957e-01,1.0000000000e+00,7.8032970636e-04,1.2747234927e+01,3.4120000000e-01,3.3840000000e-01,1.9729698865e+00,3.4833841762e-02,0.0000000000e+00
55,-3.5390823890e-02,3.6391159998e-01,3.2501777847e-01,9.9884361606e-01,1.0000000000e+00,1.2401969964e-03,1.0988884782e+01,3.5580000000e-01,3.4300000000e-01,2.1728331488e+00,6.3010552366e-02,1.8282816085e-01
56,1.1394845902e-02,3.8011841073e-01,3.2096042882e-01,9.9925710284e-01,9.9521198851e-01,4.0003604412e-03,1.0459999899e+01,3.6990000000e-01,3.4740000000e-01,2.4321835011e+00,1.0601126664e-01,5.3000845309e-01
57,2.6455603307e-01,3.5506296547e-01,3.3083073782e-01,9.9961300706e-01,1.0000000000e+00,2.8350905679e-03,1.1832466507e+01,3.5680000000e-01,3.3500000000e-01,2.0451302448e+00,4.0755144508e-02,1.6664654027e-02
58,2.8582073600e-01,3.3973530724e-01,3.3665300795e-01,9.9992948402e-01,1.0000000000e+00,3.6379082402e-04,1.3341262753e+01,3.4410000000e-01,3.3010000000e-01,1.8678202208e+00,1.9743356006e-02,0.0000000000e+00
59,2.4291428249e-01,3.8614261010e-01,3.7956027916e-01,8.7865008135e-01,8.5464737567e-01,2.3075512470e-01,2.0191023977e+01,4.2470000000e-01,2.9020000000e-01,4.4960149489e+00,2.4841295648e-01,8.4289337037e-01
60,3.0693738747e-01,3.5652706509e-01,3.3129544084e-01,9.9984983424e-01,1.0000000000e+00,1.5483246200e-03,1.3114997390e+01,3.5480000000e-01,3.3320000000e-01,1.8909173742e+00,3.8427977611e-02,0.0000000000e+00
61,-4.9177977038e-01,4.3397099192e-01,3.6169299304e-01,9.9393676369e-01,8.8584563586e-01,6.3745031043e-03,5.4041848997e+00,4.7610000000e-01,3.0740000000e-01,2.7592792785e+00,1.4148184967e-01,4.5598357686e-01
62,2.2967507520e-01,3.4256379500e-01,3.3369604021e-01,9.9989329290e-01,1.0000000000e+00,6.1771054551e-04,1.2887575469e+01,3.4280000000e-01,3.3260000000e-01,1.9334726291e+00,3.1618761732e-02,0.0000000000e+00
63,2.2770399735e-01,3.5491245265e-01,3.2575825806e-01,9.9975167061e-01,1.0000000000e+00,1.6012485901e-03,1.2090449146e+01,3.4750000000e-01,3.3700000000e-01,1.9158429552e+00,3.8577806982e-02,0.0000000000e+00
64,2.2891845158e-01,3.4621524809e-01,3.3815332665e-01,9.9985430836e-01,1.0000000000e+00,6.1385549524e-04,1.3385985839e+01,3.5180000000e-01,3.2650000000e-01,1.8532773566e+00,2.4085868153e-02,0.0000000000e+00
65,6.6302340211e-02,3.6604675374e-01,3.3684364944e-01,9.9821173774e-01,1.0000000000e+00,5.4024795270e-03,1.0523221982e+01,3.6430000000e-01,3.3070000000e-01,2.2947175343e+00,8.8997300427e-02,3.7386789035e-01
66,3.0233699263e-01,3.5281452535e-01,3.3175189315e-01,9.9957011194e-01,1.0000000000e+00,9.6189500438e-03,1.1255412872e+01,3.5140000000e-01,3.3310000000e-01,2.4247154208e+00,8.8945938579e-02,1.7389204202e-01
67,2.1944960076e-01,3.4897282420e-01,3.3080230491e-01,9.9964219697e-01,1.0000000000e+00,1.9390723831e-03,1.2220916834e+01,3.4210000000e-01,3.3910000000e-01,2.0548575405e+00,4.4412109877e-02,3.1276415892e-02
68,1.8468621654e-01,3.7543838884e-01,3.3104319676e-01,9.9870672654e-01,1.0000000000e+00,3.8946441350e-03,1.1377090697e+01,3.7390000000e-01,3.3790000000e-01,2.0586464946e+00,5.6136720166e-02,8.4651612124e-02
69,2.8856865847e-01,3.7126480381e-01,3.3529504171e-01,9.9600947886e-01,9.8973813416e-01,1.4683478751e-02,9.8708331325e+00,3.7380000000e-01,3.2840000000e-01,2.3982889262e+00,8.8871059116e-02,4.0912933221e-01
70,2.9238178332e-01,3.5132231198e-01,3.3325957373e-01,9.9990185242e-01,1.0000000000e+00,8.8871035803e-04,1.2866900979e+01,3.5130000000e-01,3.3350000000e-01,1.9386575868e+00,3.3857027772e-02,0.0000000000e+00
71,2.0646334021e-01,3.5200556451e-01,3.2844802022e-01,9.9986030098e-01,1.0000000000e+00,3.8595407134e-03,1.1972878546e+01,3.5250000000e-01,3.3930000000e-01,1.9740392080e+00,3.9147780210e-02,0.0000000000e+00
72,-6.8716011750e-02,4.4888624459e-01,4.3964942444e-01,7.7785020180e-01,7.7202865230e-01,6.2653342490e-02,1.3130483275e+01,5.0740000000e-01,2.6180000000e-01,2.7400065956e+00,1.2026705257e-01,8.1668880570e-01
74,3.0302592682e-01,3.4616150777e-01,3.3028704352e-01,9.9993919950e-01,1.0000000000e+00,4.5899625117e-04,1.3441812674e+01,3.4040000000e-01,3.3300000000e-01,1.8714011058e+00,2.0492112944e-02,0.0000000000e+00
75,-2.8903407582e-01,4.1090635262e-01,3.2340331048e-01,9.9707198723e-01,9.4660102471e-01,1.0714717855e-02,6.9605655931e+00,4.0710000000e-01,3.5290000000e-01,2.6033433703e+00,1.0960576026e-01,6.7443545466e-01
76,1.2457661466e-01,3.6285433686e-01,3.4074371680e-01,9.9944335388e-01,1.0000000000e+00,2.9625338407e-03,1.1484738801e+01,3.7580000000e-01,3.2520000000e-01,2.1155978734e+00,5.4900894977e-02,1.2232822123e-01
77,3.0031352240e-01,3.6339748730e-01,3.2127226310e-01,9.9989891379e-01,1.0000000000e+00,2.6983577619e-03,1.2564788683e+01,3.5400000000e-01,3.4340000000e-01,1.9519791659e+00,3.6740128337e-02,0.0000000000e+00
78,-4.9052022841e-01,4.3883336299e-01,3.4586307491e-01,9.9529145375e-01,8.7539133761e-01,1.2553199172e-02,4.6150107674e+00,4.7080000000e-01,3.2230000000e-01,2.7611795114e+00,1.5217355252e-01,4.1202753291e-01
79,-2.6843073591e-01,4.0417511059e-01,3.4782177091e-01,9.9687717827e-01,9.5647666471e-01,1.4276816240e-03,7.6764177457e+00,4.2360000000e-01,3.2020000000e-01,2.5255571969e+00,9.7852081064e-02,5.5886970173e-01
80,2.7699021019e-01,3.9442844896e-01,3.1127506484e-01,9.9778734675e-01,9.6309100211e-01,3.7083296715e-02,7.5839705437e+00,3.7770000000e-01,3.6070000000e-01,2.9295742320e+00,1.6402677302e-01,4.3183190436e-01
81,2.1090151734e-01,3.6059923742e-01,3.2997567963e-01,9.9951910107e-01,1.0000000000e+00,2.7301012863e-03,1.1247570612e+01,3.5810000000e-01,3.3420000000e-01,2.0736751519e+00,4.2953710986e-02,4.2627701968e-02
82,3.1722180057e-02,4.0670698568e-01,3.9482483303e-01,9.9332272951e-01,9.2825556995e-01,2.0859871998e-02,8.0032282965e+00,4.7720000000e-01,2.7070000000e-01,2.6596322872e+00,1.4634815584e-01,6.8856418307e-01
83,1.2951204826e-01,3.6354409384e-01,3.3007385174e-01,9.9960636293e-01,1.0000000000e+00,2.2952161611e-03,1.1803106665e+01,3.6070000000e-01,3.3620000000e-01,2.2350678990e+00,7.7487082020e-02,3.8123415046e-01
84,2.7756720717e-01,3.4578004945e-01,3.3655354805e-01,9.9988497421e-01,1.0000000000e+00,7.4737353237e-04,1.3087964483e+01,3.4760000000e-01,3.3420000000e-01,1.9082719492e+00,4.1578690415e-02,0.0000000000e+00
85,2.8481417353e-01,3.5382653254e-01,3.2638062775e-01,9.9979412936e-01,1.0000000000e+00,9.4763854707e-04,1.3498119153e+01,3.4490000000e-01,3.4020000000e-01,1.8887251085e+00,3.1229969256e-02,0.0000000000e+00
86,1.3220143453e-01,3.5038205691e-01,3.4069428996e-01,9.9893549941e-01,1.0000000000e+00,2.2319644407e-03,1.2029073491e+01,3.6270000000e-01,3.2420000000e-01,2.1338796838e+00,5.4086343961e-02,6.3398140321e-02
87,4.9066456308e-02,4.5731602002e-01,3.2703785975e-01,7.9569477697e-01,6.5911574151e-01,2.7033101849e-01,3.1480775355e+00,4.4460000000e-01,3.6610000000e-01,4.4119306220e+00,2.4081858676e-01,8.8358893853e-01
88,2.9757420879e-01,3.4417136441e-01,3.2962072027e-01,9.9998123372e-01,1.0000000000e+00,3.3699597983e-04,1.3442555981e+01,3.3880000000e-01,3.3710000000e-01,1.8465007446e+00,2.2253925798e-02,0.0000000000e+00
89,2.7383676790e-01,3.4416612444e-01,3.3110035320e-01,9.9965032089e-01,1.0000000000e+00,6.1170810577e-04,1.3010975113e+01,3.4290000000e-01,3.3410000000e-01,1.9504758043e+00,3.0567465270e-02,0.0000000000e+00
90,-4.9177977038e-01,4.3397099192e-01,3.6169299304e-01,9.9393676369e-01,8.8584563586e-01,6.3745031043e-03,5.4041848997e+00,4.7610000000e-01,3.0740000000e-01,2.7592792785e+00,1.4148184967e-01,4.5598357686e-01
91,3.1867847054e-01,3.4999254927e-01,3.3925830006e-01,9.5926059343e-01,9.6304201599e-01,3.3012471398e+00,1.8143029360e+01,3.8200000000e-01,3.1380000000e-01,5.0672212912e+00,2.4131825718e-01,9.5676850622e-01
92,3.1872564269e-01,3.4853197985e-01,3.2930298345e-01,9.9982979201e-01,1.0000000000e+00,9.7360819755e-04,1.3590924296e+01,3.4770000000e-01,3.3490000000e-01,1.8529575302e+00,2.1796017022e-02,0.0000000000e+00
93,2.7246185994e-01,3.4618963155e-01,3.4115659066e-01,9.9955613952e-01,1.0000000000e+00,4.2959406909e-04,1.2528436561e+01,3.5330000000e-01,3.2510000000e-01,1.9003265616e+00,2.9108250557e-02,0.0000000000e+00
94,3.0548093649e-01,3.4733877618e-01,3.3099918722e-01,9.9993607991e-01,1.0000000000e+00,7.3368173902e-04,1.3569640926e+01,3.4760000000e-01,3.3240000000e-01,1.8558133281e+00,2.2247781760e-02,0.0000000000e+00
95,2.1696845700e-01,3.6299988703e-01,3.4089753728e-01,9.9974864257e-01,1.0000000000e+00,2.1636040297e-03,1.1344030940e+01,3.7530000000e-01,3.2270000000e-01,2.2207150913e+00,7.5821705053e-02,1.5227629513e-01
96,2.1982568298e-02,3.7493644832e-01,3.2698978253e-01,9.9907507062e-01,1.0000000000e+00,1.9555969624e-03,1.1299080890e+01,3.6810000000e-01,3.4010000000e-01,2.3795026435e+00,9.1088773827e-02,3.4198768265e-01
97,1.4099240067e-01,4.3611126429e-01,4.0072223094e-01,9.8886041094e-01,8.5245231930e-01,3.2577050545e-02,4.7481273381e+00,5.2010000000e-01,2.6150000000e-01,2.7158129580e+00,1.6838885903e-01,6.7552227992e-01
98,2.7940653749e-01,3.4370638858e-01,3.3010909575e-01,9.9984916319e-01,1.0000000000e+00,3.7836568167e-04,1.3389753850e+01,3.4180000000e-01,3.3590000000e-01,1.8567650286e+00,2.2931589504e-02,0.0000000000e+00
99,3.1976045170e-01,3.4773489064e-01,3.2807130171e-01,9.9810685975e-01,1.0000000000e+00,1.0606427868e-02,1.2582005929e+01,3.4440000000e-01,3.3110000000e-01,2.5096738399e+00,1.1115866324e-01,3.2302861973e-01
100,-4.9177977038e-01,4.3397099192e-01,3.6169299304e-01,9.9393676369e-01,8.8584563586e-01,6.3745031043e-03,5.4041848997e+00,4.7610000000e-01,3.0740000000e-01,2.7592792785e+00,1.4148184967e-01,4.5598357686e-01
101,-4.2039947010e-01,4.2324071781e-01,2.9862212499e-01,9.9659832009e-01,9.2489100560e-01,1.5143780497e-02,6.0569711119e+00,4.1130000000e-01,3.7020000000e-01,2.7978015516e+00,1.6801819996e-01,6.5318198285e-01
102,2.6957944602e-01,3.4896653875e-01,3.3402243952e-01,9.9993393922e-01,1.0000000000e+00,9.4062920607e-04,1.3084769974e+01,3.4670000000e-01,3.3390000000e-01,1.8996221266e+00,3.5681975988e-02,0.0000000000e+00
103,2.4513430924e-01,3.6648958587e-01,3.2539547182e-01,9.9971490841e-01,1.0000000000e+00,1.9495204007e-03,1.1688182558e+01,3.5950000000e-01,3.4160000000e-01,2.0455579049e+00,4.8742387175e-02,2.0528921628e-02
104,2.9466953257e-01,3.5862709145e-01,3.3124430846e-01,9.9987310262e-01,1.0000000000e+00,1.3352405813e-03,1.2593409571e+01,3.5830000000e-01,3.3520000000e-01,1.9716075509e+00,4.2389189163e-02,0.0000000000e+00
105,1.7207620113e-01,4.0206048493e-01,3.8173995576e-01,8.2938803028e-01,8.3668024621e-01,3.5516183279e-01,2.0801523728e+01,4.4660000000e-01,2.8830000000e-01,3.9592739583e+00,2.9077203743e-01,5.1153242362e-01
106,-3.3642036683e-01,3.9664962091e-01,3.2722509886e-01,9.9691268473e-01,9.6914619171e-01,3.3155678094e-03,7.8360095985e+00,3.9510000000e-01,3.4150000000e-01,2.4856043498e+00,1.0408509795e-01,7.4302620456e-01
107,3.1017929182e-01,3.4828023034e-01,3.2762215118e-01,9.9983189930e-01,1.0000000000e+00,1.0093186866e-03,1.3562693206e+01,3.4140000000e-01,3.3760000000e-01,1.7974777669e+00,1.5627735608e-02,0.0000000000e+00
108,-3.4285765748e-01,4.7259947028e-01,4.6404116099e-01,6.5711472006e-01,6.8055174945e-01,4.0689193801e-02,1.0907618766e+01,5.7410000000e-01,2.2930000000e-01,2.7284460706e+00,1.1299296934e-01,8.5557299843e-01
109,2.2787303267e-01,4.0512542031e-01,3.8928400994e-01,9.8735785318e-01,9.3382951021e-01,3.6917641098e-02,7.5741770877e+00,4.4750000000e-01,2.8640000000e-01,2.1609276670e+00,4.6694455034e-02,1.1737712837e-01
110,1.0363996285e-01,3.7428459908e-01,3.2015061878e-01,9.9871416997e-01,1.0000000000e+00,3.6556552843e-03,1.1421966383e+01,3.6560000000e-01,3.4390000000e-01,2.0993131072e+00,5.2438324917e-02,7.5957010023e-02
111,3.0718041842e-01,3.7263045274e-01,3.2980393746e-01,9.9935941478e-01,9.9650495980e-01,2.8649481414e-02,1.1351263294e+01,3.6490000000e-01,3.3990000000e-01,2.2663609123e+00,9.6187442328e-02,1.4563458520e-01
112,2.9060968038e-01,3.7595054207e-01,3.2111962772e-01,9.9954041021e-01,1.0000000000e+00,5.6930177683e-03,1.1289888051e+01,3.6180000000e-01,3.5050000000e-01,2.1565123658e+00,7.0073568426e-02,8.3202511774e-02
113,3.0364769964e-01,3.4242869688e-01,3.3405094697e-01,9.9996186915e-01,1.0000000000e+00,4.6023926369e-04,1.3264467495e+01,3.4490000000e-01,3.3180000000e-01,1.9064149465e+00,2.5678165211e-02,0.0000000000e+00
114,3.0062284826e-01,3.5049858743e-01,3.3019571331e-01,1.0000008359e+00,1.0000000000e+00,8.4090596271e-04,1.3612085927e+01,3.4790000000e-01,3.3540000000e-01,1.8619452194e+00,2.6320610200e-02,0.0000000000e+00
115,1.6898181285e-01,3.6312270991e-01,3.2532236699e-01,9.9955590324e-01,1.0000000000e+00,4.8123932615e-03,1.1332988537e+01,3.5620000000e-01,3.4110000000e-01,2.0721889094e+00,4.9708813483e-02,7.5715493298e-02
116,-3.3703024164e-02,4.4297607680e-01,3.1674524075e-01,4.5000614687e-01,5.1255578228e-01,1.1115668911e+00,2.8579916021e+01,4.2820000000e-01,3.3700000000e-01,6.2988282457e+00,1.4574108850e-01,1.0000000000e+00
117,1.7928333543e-01,3.5087857825e-01,3.3398284276e-01,9.9952236293e-01,1.0000000000e+00,2.5765073075e-03,1.2204316250e+01,3.5770000000e-01,3.3250000000e-01,2.0050683116e+00,3.3670937466e-02,2.1736505253e-03
118,-1.6462821971e-01,3.9093281252e-01,3.1296514932e-01,9.9887618776e-01,9.8499627286e-01,5.4149349075e-03,9.0089566440e+00,3.6680000000e-01,3.6320000000e-01,2.8366791828e+00,1.5074358651e-01,4.2253351045e-01
119,2.9114461664e-01,3.6059508699e-01,3.4353327075e-01,9.3340229135e-01,9.4206109984e-01,9.6886280209e-01,1.6167528316e+01,4.1080000000e-01,3.0200000000e-01,3.1501477910e+00,1.7346227339e-01,7.7985750513e-01
120,-4.1936743521e-01,4.3119622254e-01,3.4314488441e-01,9.9338511896e-01,8.9930264551e-01,8.1089273863e-03,5.6499766122e+00,4.4750000000e-01,3.3860000000e-01,2.7979125589e+00,1.5853187674e-01,7.2998430141e-01
121,2.7715548408e-01,3.7231168085e-01,3.4619597067e-01,9.6453782511e-01,9.6326306930e-01,2.3463559100e-02,1.0912824634e+01,3.7190000000e-01,3.2720000000e-01,2.6998531072e+00,1.1410021492e-01,4.4052650646e-01
122,6.1585667235e-02,3.5799450005e-01,3.3879465729e-01,9.9877133374e-01,1.0000000000e+00,3.3513128697e-03,1.1436862471e+01,3.6020000000e-01,3.3110000000e-01,2.1729843116e+00,5.0165128218e-02,3.6819224731e-01
123,-5.6295632364e-01,4.3618919685e-01,2.9901281061e-01,9.9556273113e-01,8.7456688558e-01,8.7523773580e-03,4.5004456821e+00,4.0350000000e-01,3.9790000000e-01,2.9025907151e+00,2.0052032086e-01,3.7676609105e-01
124,1.3971772429e-01,3.5474647382e-01,3.3171156839e-01,9.9945367339e-01,1.0000000000e+00,6.7532953611e-03,1.1177908737e+01,3.5570000000e-01,3.3570000000e-01,2.2048325368e+00,6.4521338008e-02,2.8136698466e-01
125,-1.8615703947e-01,4.1146503778e-01,3.8345769246e-01,9.9285560043e-01,9.2428894421e-01,1.1059382830e-02,7.3667641749e+00,4.6520000000e-01,2.9330000000e-01,2.6209394545e+00,1.5072668628e-01,4.4487380751e-01
126,7.2789929576e-02,3.6474987868e-01,3.2122497204e-01,9.9961583939e-01,1.0000000000e+00,1.5695395840e-03,1.2355363792e+01,3.5140000000e-01,3.5020000000e-01,1.9901286964e+00,4.5256782971e-02,0.0000000000e+00
127,2.5261029659e-01,3.8178188163e-01,3.2130680969e-01,9.9950282670e-01,9.9597781665e-01,1.1667180086e-02,1.0844355787e+01,3.7980000000e-01,3.4640000000e-01,2.3450648180e+00,8.7768975575e-02,1.4587610192e-01
128,-8.0649287752e-02,3.8573559823e-01,3.3356707899e-01,9.9901103930e-01,9.8925158373e-01,4.5357734956e-03,9.7158820727e+00,3.8810000000e-01,3.3880000000e-01,2.3423944569e+00,1.0268299935e-01,5.3326892887e-01
129,-5.4419799327e-02,4.5505961532e-01,4.4468888788e-01,9.7325403633e-01,7.6839441021e-01,1.4278068717e-01,4.2806813074e+00,5.9880000000e-01,2.1270000000e-01,3.0289672705e+00,1.7364075856e-01,8.1487743026e-01
130,1.1019511243e-01,3.6639661339e-01,3.2589868849e-01,9.9892462751e-01,1.0000000000e+00,3.6804873279e-03,9.9020103285e+00,3.6340000000e-01,3.4150000000e-01,2.1250943236e+00,5.9998106160e-02,3.0853761623e-01
131,2.0480430665e-01,3.6748854883e-01,3.2786147649e-01,9.9972837193e-01,1.0000000000e+00,3.8135175383e-03,1.1442342764e+01,3.6140000000e-01,3.4080000000e-01,2.1295923834e+00,6.5425618695e-02,2.1482912692e-01
132,2.6536923009e-01,3.4477821571e-01,3.2852942463e-01,9.9995773243e-01,1.0000000000e+00,8.3349241424e-04,1.3209001966e+01,3.4450000000e-01,3.3440000000e-01,1.8959620077e+00,2.3478457974e-02,0.0000000000e+00
133,2.9053746585e-01,3.4084675119e-01,3.3230219349e-01,1.0000014293e+00,1.0000000000e+00,7.1322672548e-04,1.3849967374e+01,3.4230000000e-01,3.3400000000e-01,1.8608393148e+00,2.3512908346e-02,0.0000000000e+00
134,1.8027664942e-01,3.5129576032e-01,3.3369560684e-01,9.9940172675e-01,1.0000000000e+00,4.2108977662e-04,1.1744392624e+01,3.5170000000e-01,3.3250000000e-01,1.8775312179e+00,2.6506664644e-02,0.0000000000e+00
135,1.9486357986e-01,3.5192349173e-01,3.3074344892e-01,9.9930426072e-01,1.0000000000e+00,1.4435006551e-03,1.2178287945e+01,3.5240000000e-01,3.3280000000e-01,1.9768884674e+00,3.8920099939e-02,0.0000000000e+00
136,-4.4467970884e-02,3.6574089051e-01,3.2212630736e-01,9.9923457766e-01,1.0000000000e+00,2.0859637229e-03,1.1087522075e+01,3.5180000000e-01,3.4720000000e-01,2.1495418941e+00,5.5390167642e-02,8.0183552711e-02
137,-4.9177977038e-01,4.3397099192e-01,3.6169299304e-01,9.9393676369e-01,8.8584563586e-01,6.3745031043e-03,5.4041848997e+00,4.7610000000e-01,3.0740000000e-01,2.7592792785e+00,1.4148184967e-01,4.5598357686e-01
138,2.1810872669e-01,3.5890903694e-01,3.3001022353e-01,9.9956661497e-01,1.0000000000e+00,3.7816801420e-03,1.2098928851e+01,3.5730000000e-01,3.4070000000e-01,1.9903954807e+00,4.2726980827e-02,0.0000000000e+00
139,7.5043929699e-02,3.6699003168e-01,3.2381611292e-01,9.9905287828e-01,1.0000000000e+00,2.8178730863e-03,1.2055644030e+01,3.5770000000e-01,3.4240000000e-01,2.2520972473e+00,6.5522431846e-02,2.1579519382e-01
140,3.1233182383e-01,3.6745426202e-01,3.2320708362e-01,9.9909250260e-01,1.0000000000e+00,7.8725053213e-03,1.2130983028e+01,3.6100000000e-01,3.4360000000e-01,2.2042260024e+00,7.0026635571e-02,1.0614660065e-01
141,2.9978556250e-01,3.4329751680e-01,3.3358089691e-01,9.9999696547e-01,1.0000000000e+00,5.7217410243e-04,1.3744945541e+01,3.3940000000e-01,3.3650000000e-01,1.8685700628e+00,2.7587652699e-02,0.0000000000e+00
